Organism	BioProject	Run	Tissue	Treatment	Isolate	AGE	SRA Study	Sample Name	Bases	Bytes	AvgSpotLen	BioSample	Experiment	ReleaseDate	create_date	Library Name	dev_stage	Cultivar					name
Brassica rapa	PRJNA448347	SRR6936346	Leaf	-	Huazhong Agricultural University	Five-month-old	SRP136898	B. carinata	6718009800	2581439405	300	SAMN08828824	SRX3881105	2019-08-01T00:00:00Z	2018-04-04T07:57:00Z	BBCC2	vegetative growth	CGN03955					Leaf_5months
Brassica rapa	PRJNA448347	SRR6936347	Leaf	-	Huazhong Agricultural University	Five-month-old	SRP136898	B. carinata	6740988300	2618431234	300	SAMN08828824	SRX3881104	2019-08-01T00:00:00Z	2018-04-04T07:57:00Z	BBCC1	vegetative growth	CGN03955					Leaf_5months
Brassica rapa	PRJNA448347	SRR6936348	Leaf	-	Huazhong Agricultural University	Five-month-old	SRP136898	B. rapa	6692418600	2538529563	300	SAMN08828823	SRX3881103	2019-08-01T00:00:00Z	2018-04-04T07:55:00Z	AA3	vegetative growth	baiguotian					Leaf_5months
Brassica rapa	PRJNA448347	SRR6936349	Leaf	-	Huazhong Agricultural University	Five-month-old	SRP136898	B. rapa	6808834500	2586551180	300	SAMN08828823	SRX3881102	2019-08-01T00:00:00Z	2018-04-04T07:54:00Z	AA2	vegetative growth	baiguotian					Leaf_5months
Brassica rapa	PRJNA448347	SRR6936350	Leaf	-	Huazhong Agricultural University	Five-month-old	SRP136898	B. rapa	6721296600	2590483437	300	SAMN08828823	SRX3881101	2019-08-01T00:00:00Z	2018-04-04T07:55:00Z	AA1	vegetative growth	baiguotian					Leaf_5months
Brassica oleracea	PRJNA449400	SRR6974178	Leaf	-	-	-	SRP139144	CC	7111092376	3202155543	284	SAMN08903159	SRX3915861	2018-12-07T00:00:00Z	2018-04-09T22:35:00Z	CC-repetition1	40-day-old seedlings	Yonglv 7					Leaf
Brassica rapa	PRJNA449400	SRR6974179	Leaf	-	-	-	SRP139144	AA	4912820400	1938825275	300	SAMN08903158	SRX3915860	2018-12-07T00:00:00Z	2018-04-09T22:29:00Z	AA-repetition3	40-day-old seedlings	Aikangqing					Leaf
Brassica rapa	PRJNA449400	SRR6974180	Leaf	-	-	-	SRP139144	AA	10063070112	4584168486	289	SAMN08903158	SRX3915859	2018-12-07T00:00:00Z	2018-04-09T22:42:00Z	AA-repetition2	40-day-old seedlings	Aikangqing					Leaf
Brassica rapa	PRJNA449400	SRR6974181	Leaf	-	-	-	SRP139144	AA	8986015879	4100150617	284	SAMN08903158	SRX3915858	2018-12-07T00:00:00Z	2018-04-09T22:40:00Z	AA-repetition1	40-day-old seedlings	Aikangqing					Leaf
Brassica oleracea	PRJNA449400	SRR6974184	Leaf	-	-	-	SRP139144	CC	5405898000	2138067978	300	SAMN08903159	SRX3915855	2018-12-07T00:00:00Z	2018-04-09T22:31:00Z	CC-repetition3	40-day-old seedlings	Yonglv 7					Leaf
Brassica oleracea	PRJNA449400	SRR6974185	Leaf	-	-	-	SRP139144	CC	10019550441	4638424684	288	SAMN08903159	SRX3915854	2018-12-07T00:00:00Z	2018-04-09T22:42:00Z	CC-repetition2	40-day-old seedlings	Yonglv 7					Leaf
Brassica rapa	PRJNA471024	SRR7155628	Bud	-	not collected	not collected	SRP145484	Wucai	6755372700	2748313737	300	SAMN09197337	SRX4074862	2018-11-28T00:00:00Z	2018-05-11T15:38:00Z	D	not collected	not collected					Bud
Brassica rapa	PRJNA471024	SRR7155631	Bud	-	not collected	not collected	SRP145484	Wucai	7110147000	2660764051	300	SAMN09197337	SRX4074859	2018-11-28T00:00:00Z	2018-05-11T15:40:00Z	A	not collected	not collected					Bud
Brassica oleracea	PRJNA474470	SRR7254013	Leaf	-	-	-	SRP149685	GSM3173550	8387589478	3098800358	298	SAMN09312405	SRX4158580	2021-03-28T00:00:00Z	2018-06-04T13:10:00Z	-	-	JC007-2B					Leaf
Brassica oleracea	PRJNA474470	SRR7254014	Leaf	-	-	-	SRP149685	GSM3173551	7126694436	2636666897	297	SAMN09312403	SRX4158581	2021-03-28T00:00:00Z	2018-06-04T13:00:00Z	-	-	JC007-2B					Leaf
Brassica oleracea	PRJNA474470	SRR7254015	Leaf	-	-	-	SRP149685	GSM3173552	7344417246	2736690187	299	SAMN09312402	SRX4158582	2021-03-28T00:00:00Z	2018-06-04T13:48:00Z	-	-	JC007-2B					Leaf
Brassica oleracea	PRJNA474470	SRR7254016	Leaf	-	-	-	SRP149685	GSM3173553	7102227345	2648956651	299	SAMN09312400	SRX4158583	2021-03-28T00:00:00Z	2018-06-04T13:04:00Z	-	-	JC007-2B					Leaf
Brassica oleracea	PRJNA474470	SRR7254017	Leaf	-	-	-	SRP149685	GSM3173554	7171899370	2683925575	298	SAMN09312398	SRX4158584	2021-03-28T00:00:00Z	2018-06-04T13:09:00Z	-	-	JC007-2B					Leaf
Brassica oleracea	PRJNA474470	SRR7254018	Leaf	-	-	-	SRP149685	GSM3173555	8065606993	3011164541	299	SAMN09312396	SRX4158585	2021-03-28T00:00:00Z	2018-06-04T13:50:00Z	-	-	JC007-2B					Leaf
Brassica oleracea	PRJNA474470	SRR7254019	Leaf	-	-	-	SRP149685	GSM3173556	7507573866	2793222817	298	SAMN09312503	SRX4158586	2021-03-28T00:00:00Z	2018-06-04T13:23:00Z	-	-	JC007-2B					Leaf
Brassica oleracea	PRJNA474470	SRR7254020	Leaf	-	-	-	SRP149685	GSM3173557	6932913568	2555728270	298	SAMN09312501	SRX4158587	2021-03-28T00:00:00Z	2018-06-04T13:03:00Z	-	-	JC007-2B					Leaf
Brassica oleracea	PRJNA474470	SRR7254021	Leaf	-	-	-	SRP149685	GSM3173558	7112635094	2642632181	298	SAMN09312500	SRX4158588	2021-03-28T00:00:00Z	2018-06-04T13:05:00Z	-	-	JC007-2B					Leaf
Brassica oleracea	PRJNA474470	SRR7254022	Leaf	-	-	-	SRP149685	GSM3173559	7627279871	2827295407	298	SAMN09312498	SRX4158589	2021-03-28T00:00:00Z	2018-06-04T13:48:00Z	-	-	JC007-2B					Leaf
Brassica oleracea	PRJNA474470	SRR7254023	Leaf	-	-	-	SRP149685	GSM3173560	5590062287	2073719785	298	SAMN09312496	SRX4158590	2021-03-28T00:00:00Z	2018-06-04T12:58:00Z	-	-	JC007-2B					Leaf
Brassica oleracea	PRJNA474411	SRR7284802	Leaf	-	-	-	SRP150110	OC_B	6423013796	3859950626	202	SAMN09302858	SRX4188347	2018-07-09T00:00:00Z	2018-06-09T00:58:00Z	OC_B	Mid-aged leaf (S2)	Purple ornamental cabbage					Leaf
Brassica oleracea	PRJNA474411	SRR7284803	Leaf	-	-	-	SRP150110	OC_A	4910250946	2940665590	202	SAMN09302857	SRX4188346	2018-07-09T00:00:00Z	2018-06-09T01:01:00Z	OC_A	Younger leaf (S1)	Purple ornamental cabbage					Leaf
Brassica oleracea	PRJNA474411	SRR7284804	Leaf	-	-	-	SRP150110	OC_D	5564114442	3334610618	202	SAMN09302860	SRX4188345	2018-07-09T00:00:00Z	2018-06-09T00:52:00Z	OC_D	Younger leaf (S1)	White ornamental cabbage					Leaf
Brassica oleracea	PRJNA474411	SRR7284805	Leaf	-	-	-	SRP150110	OC_C	5535134512	3308420151	202	SAMN09302859	SRX4188344	2018-07-09T00:00:00Z	2018-06-09T00:51:00Z	OC_C	Older leaf (S3)	Purple ornamental cabbage					Leaf
Brassica oleracea	PRJNA474411	SRR7284806	Leaf	-	-	-	SRP150110	OC_F	7018911170	4114100532	202	SAMN09302862	SRX4188343	2018-07-09T00:00:00Z	2018-06-09T00:52:00Z	OC_F	Older leaf (S3)	White ornamental cabbage					Leaf
Brassica oleracea	PRJNA474411	SRR7284807	Leaf	-	-	-	SRP150110	OC_E	5812055908	3419284822	202	SAMN09302861	SRX4188342	2018-07-09T00:00:00Z	2018-06-09T00:53:00Z	OC_E	Mid-aged leaf (S2)	White ornamental cabbage					Leaf
Brassica juncea	PRJNA479948	SRR7476956	Shoot_apex	-	-	-	SRP152398	Cadmium_Treated_Shoot_Rep2	2657406556	1081112424	202	SAMN09622149	SRX4346457	2019-07-09T00:00:00Z	2018-07-06T05:44:00Z	BJ_Cd_S2	Seedling	RLM-514					Shoot_apex
Brassica juncea	PRJNA479948	SRR7476957	Shoot_apex	-	-	-	SRP152398	Cadmium_Treated_Shoot_Rep1	2464847834	1009327555	202	SAMN09622148	SRX4346456	2019-07-09T00:00:00Z	2018-07-06T05:45:00Z	BJ_Cd_S1	Seedling	RLM-514					Shoot_apex
Brassica juncea	PRJNA479948	SRR7476958	Root	-	-	-	SRP152398	Cadmium_Treated_Root_Rep2	2158062152	901600096	202	SAMN09622147	SRX4346455	2019-07-09T00:00:00Z	2018-07-06T05:44:00Z	BJ_Cd_R2	Seedling	RLM-514					Root
Brassica juncea	PRJNA479948	SRR7476959	Root	-	-	-	SRP152398	Cadmium_Treated_Root_Rep1	2100583658	879747883	202	SAMN09622146	SRX4346454	2019-07-09T00:00:00Z	2018-07-06T05:43:00Z	BJ_Cd_R1	Seedling	RLM-514					Root
Brassica oleracea	PRJNA481230	SRR7549547	Silique	-	doubled	not applicable	SRP154789	4C3	6938880900	2165864867	300	SAMN09699926	SRX4415706	2018-07-22T00:00:00Z	2018-07-22T22:56:00Z	4C3	Mature period of siliqule	Bo-1					Silique
Brassica oleracea	PRJNA481230	SRR7549548	Silique	-	doubled	not applicable	SRP154789	4C2	13590835200	4213658568	300	SAMN09699925	SRX4415705	2018-07-23T00:00:00Z	2018-07-22T23:38:00Z	4C2	Mature period of siliqule	Bo-1					Silique
Brassica oleracea	PRJNA481230	SRR7549549	Silique	-	doubled	not applicable	SRP154789	4C1	6135138600	1948395522	300	SAMN09699924	SRX4415704	2018-07-23T00:00:00Z	2018-07-22T22:59:00Z	4C1	Mature period of siliqule	Bo-1					Silique
Brassica oleracea	PRJNA481230	SRR7549550	Silique	-	selfcross	not applicable	SRP154789	2C3	7252868100	2237669753	300	SAMN09699923	SRX4415703	2018-07-23T00:00:00Z	2018-07-22T23:07:00Z	2C3	Mature period of siliqule	Bo-1					Silique
Brassica oleracea	PRJNA481230	SRR7549551	Silique	-	selfcross	not applicable	SRP154789	2C2	7162747200	2201059237	300	SAMN09699922	SRX4415702	2018-07-22T00:00:00Z	2018-07-22T22:58:00Z	2C2	Mature period of siliqule	Bo-1					Silique
Brassica oleracea	PRJNA481230	SRR7549552	Silique	-	selfcross	not applicable	SRP154789	2C1	9140446800	2867036798	300	SAMN09699921	SRX4415701	2018-07-23T00:00:00Z	2018-07-22T23:07:00Z	2C1	Mature period of siliqule	Bo-1					Silique
Brassica rapa	PRJNA481230	SRR7549553	Silique	-	doubled	not applicable	SRP154789	4A3	6596155800	2027251848	300	SAMN09699920	SRX4415700	2018-07-23T00:00:00Z	2018-07-22T22:59:00Z	4A3	Mature period of siliqule	S9088					Silique
Brassica rapa	PRJNA481230	SRR7549554	Silique	-	doubled	not applicable	SRP154789	4A2	7972643700	2450738082	300	SAMN09699919	SRX4415699	2018-07-23T00:00:00Z	2018-07-22T23:02:00Z	4A2	Mature period of siliqule	S9088					Silique
Brassica rapa	PRJNA481230	SRR7549555	Silique	-	doubled	not applicable	SRP154789	4A1	12599304900	3888040270	300	SAMN09699918	SRX4415698	2018-07-23T00:00:00Z	2018-07-22T23:20:00Z	4A1	Mature period of siliqule	S9088					Silique
Brassica rapa	PRJNA481230	SRR7549556	Silique	-	selfcross	not applicable	SRP154789	2A3	7903278300	2449307578	300	SAMN09699917	SRX4415697	2018-07-23T00:00:00Z	2018-07-22T23:05:00Z	2A3	Mature period of siliqule	S9088					Silique
Brassica rapa	PRJNA481230	SRR7549557	Silique	-	selfcross	not applicable	SRP154789	2A2	7234320300	2294663320	300	SAMN09699916	SRX4415696	2018-07-23T00:00:00Z	2018-07-22T23:02:00Z	2A2	Mature period of siliqule	S9088					Silique
Brassica rapa	PRJNA481230	SRR7549558	Silique	-	selfcross	not applicable	SRP154789	2A1	7655835900	2389503993	300	SAMN09699915	SRX4415695	2018-07-23T00:00:00Z	2018-07-22T23:05:00Z	2A1	Mature period of siliqule	S9088					Silique
Brassica oleracea	PRJNA489323	SRR7816639	Silique	-	Oil Crops Research Institute of CAAS	10DAP	SRP161192	OQ	6305298600	2386428925	300	SAMN09976624	SRX4668153	2019-05-24T00:00:00Z	2018-09-10T20:56:00Z	OQ3	Reproductive growth	Jinzaosheng					Silique
Brassica oleracea	PRJNA489323	SRR7816640	Silique	-	Oil Crops Research Institute of CAAS	10DAP	SRP161192	OQ	6318514200	2403770762	300	SAMN09976624	SRX4668152	2019-05-24T00:00:00Z	2018-09-10T20:59:00Z	OQ2	Reproductive growth	Jinzaosheng					Silique
Brassica oleracea	PRJNA489323	SRR7816641	Silique	-	Oil Crops Research Institute of CAAS	10DAP	SRP161192	OQ	6439040400	2450370329	300	SAMN09976624	SRX4668151	2019-05-24T00:00:00Z	2018-09-10T20:59:00Z	OQ1	Reproductive growth	Jinzaosheng					Silique
Brassica oleracea	PRJNA489323	SRR7816642	Flower	-	Oil Crops Research Institute of CAAS	10DAP	SRP161192	OF	6441599100	2508667872	300	SAMN09976623	SRX4668150	2019-05-24T00:00:00Z	2018-09-10T20:59:00Z	OF3	Reproductive growth	Jinzaosheng					Flower
Brassica rapa	PRJNA489323	SRR7816643	Flower	-	Oil Crops Research Institute of CAAS	10DAP	SRP161192	RF	6468509100	2461819183	300	SAMN09976619	SRX4668149	2019-05-24T00:00:00Z	2018-09-10T20:58:00Z	RF3	Reproductive growth	Chiifu					Flower
Brassica rapa	PRJNA489323	SRR7816644	Silique	-	Oil Crops Research Institute of CAAS	10DAP	SRP161192	RQ	6312372000	2444602340	300	SAMN09976620	SRX4668148	2019-05-24T00:00:00Z	2018-09-10T21:00:00Z	RQ1	Reproductive growth	Chiifu					Silique
Brassica rapa	PRJNA489323	SRR7816645	Flower	-	Oil Crops Research Institute of CAAS	10DAP	SRP161192	RF	6450645300	2478879891	300	SAMN09976619	SRX4668147	2019-05-24T00:00:00Z	2018-09-10T20:56:00Z	RF1	Reproductive growth	Chiifu					Flower
Brassica rapa	PRJNA489323	SRR7816646	Flower	-	Oil Crops Research Institute of CAAS	10DAP	SRP161192	RF	6463546800	2467678388	300	SAMN09976619	SRX4668146	2019-05-24T00:00:00Z	2018-09-10T20:57:00Z	RF2	Reproductive growth	Chiifu					Flower
Brassica rapa	PRJNA489323	SRR7816647	Stem	-	Oil Crops Research Institute of CAAS	10DAP	SRP161192	RS	6364302600	2462272536	300	SAMN09976618	SRX4668145	2019-05-24T00:00:00Z	2018-09-10T20:56:00Z	RS2	Reproductive growth	Chiifu					Stem
Brassica rapa	PRJNA489323	SRR7816648	Stem	-	Oil Crops Research Institute of CAAS	10DAP	SRP161192	RS	6322389000	2433176638	300	SAMN09976618	SRX4668144	2019-05-24T00:00:00Z	2018-09-10T20:57:00Z	RS3	Reproductive growth	Chiifu					Stem
Brassica rapa	PRJNA489323	SRR7816650	Stem	-	Oil Crops Research Institute of CAAS	10DAP	SRP161192	RS	6402017400	2460167601	300	SAMN09976618	SRX4668142	2019-05-24T00:00:00Z	2018-09-10T20:58:00Z	RS1	Reproductive growth	Chiifu					Stem
Brassica rapa	PRJNA489323	SRR7816651	Leaf	-	Oil Crops Research Institute of CAAS	10DAP	SRP161192	RL	6376287900	2439297972	300	SAMN09976617	SRX4668141	2019-05-24T00:00:00Z	2018-09-10T20:57:00Z	RL1	Reproductive growth	Chiifu					Leaf
Brassica rapa	PRJNA489323	SRR7816652	Leaf	-	Oil Crops Research Institute of CAAS	10DAP	SRP161192	RL	6396225900	2446545674	300	SAMN09976617	SRX4668140	2019-05-24T00:00:00Z	2018-09-10T20:56:00Z	RL2	Reproductive growth	Chiifu					Leaf
Brassica oleracea	PRJNA489323	SRR7816653	Stem	-	Oil Crops Research Institute of CAAS	10DAP	SRP161192	OS	6333293100	2606934281	300	SAMN09976622	SRX4668139	2019-05-24T00:00:00Z	2018-09-10T20:56:00Z	OS2	Reproductive growth	Jinzaosheng					Stem
Brassica oleracea	PRJNA489323	SRR7816654	Stem	-	Oil Crops Research Institute of CAAS	10DAP	SRP161192	OS	6316978200	2589622642	300	SAMN09976622	SRX4668138	2019-05-24T00:00:00Z	2018-09-10T20:56:00Z	OS3	Reproductive growth	Jinzaosheng					Stem
Brassica oleracea	PRJNA489323	SRR7816655	Leaf	-	Oil Crops Research Institute of CAAS	10DAP	SRP161192	OL	6387030600	2502810432	300	SAMN09976621	SRX4668137	2019-05-24T00:00:00Z	2018-09-10T20:56:00Z	OL3	Reproductive growth	Jinzaosheng					Leaf
Brassica oleracea	PRJNA489323	SRR7816656	Stem	-	Oil Crops Research Institute of CAAS	10DAP	SRP161192	OS	6467122800	2702443547	300	SAMN09976622	SRX4668136	2019-05-24T00:00:00Z	2018-09-10T20:57:00Z	OS1	Reproductive growth	Jinzaosheng					Stem
Brassica oleracea	PRJNA489323	SRR7816657	Leaf	-	Oil Crops Research Institute of CAAS	10DAP	SRP161192	OL	6364477800	2671191630	300	SAMN09976621	SRX4668135	2019-05-24T00:00:00Z	2018-09-10T20:58:00Z	OL1	Reproductive growth	Jinzaosheng					Leaf
Brassica oleracea	PRJNA489323	SRR7816658	Leaf	-	Oil Crops Research Institute of CAAS	10DAP	SRP161192	OL	6370436100	2489019301	300	SAMN09976621	SRX4668134	2019-05-24T00:00:00Z	2018-09-10T20:58:00Z	OL2	Reproductive growth	Jinzaosheng					Leaf
Brassica rapa	PRJNA489323	SRR7816659	Silique	-	Oil Crops Research Institute of CAAS	10DAP	SRP161192	RQ	6367886700	2431347763	300	SAMN09976620	SRX4668133	2019-05-24T00:00:00Z	2018-09-10T20:56:00Z	RQ2	Reproductive growth	Chiifu					Silique
Brassica rapa	PRJNA489323	SRR7816660	Silique	-	Oil Crops Research Institute of CAAS	10DAP	SRP161192	RQ	6394018800	2449436110	300	SAMN09976620	SRX4668132	2019-05-24T00:00:00Z	2018-09-10T20:59:00Z	RQ3	Reproductive growth	Chiifu					Silique
Brassica oleracea	PRJNA489323	SRR7816667	Flower	-	Oil Crops Research Institute of CAAS	10DAP	SRP161192	OF	6313089600	2485291683	300	SAMN09976623	SRX4668125	2019-05-24T00:00:00Z	2018-09-10T20:58:00Z	OF1	Reproductive growth	Jinzaosheng					Flower
Brassica oleracea	PRJNA489323	SRR7816668	Flower	-	Oil Crops Research Institute of CAAS	10DAP	SRP161192	OF	6486120300	2531980943	300	SAMN09976623	SRX4668124	2019-05-24T00:00:00Z	2018-09-10T21:02:00Z	OF2	Reproductive growth	Jinzaosheng					Flower
Brassica oleracea	PRJNA490257	SRR7817226	Leaf	whitefly	captitata	7	SRP161447	SW3	18037273076	8138424210	292	SAMN10031511	SRX4668728	2018-09-11T00:00:00Z	2018-09-11T07:02:00Z	SW3	-	Rivera					Leaf_Whitefly
Brassica oleracea	PRJNA490257	SRR7817227	Leaf	whitefly	captitata	7	SRP161447	SW2	16824508401	7578583506	289	SAMN10031510	SRX4668727	2018-09-11T00:00:00Z	2018-09-11T06:18:00Z	SW2	-	Rivera					Leaf_Whitefly
Brassica oleracea	PRJNA490257	SRR7817228	Leaf	whitefly	captitata	7	SRP161447	SW1	11940833206	5351767433	296	SAMN10031509	SRX4668726	2018-09-11T00:00:00Z	2018-09-11T06:04:00Z	SW1	-	Rivera					Leaf_Whitefly
Brassica oleracea	PRJNA490257	SRR7817229	Leaf	control	captitata	7	SRP161447	SC3	16528353346	7413561388	291	SAMN10031508	SRX4668725	2018-09-11T00:00:00Z	2018-09-11T06:19:00Z	SC3	-	Rivera					Leaf_Whitefly-control
Brassica oleracea	PRJNA490257	SRR7817230	Leaf	control	captitata	13	SRP161447	RC2	18255124478	8274979791	293	SAMN10031501	SRX4668724	2018-09-11T00:00:00Z	2018-09-11T06:28:00Z	RC2	-	Rivera					Leaf_Whitefly-control
Brassica oleracea	PRJNA490257	SRR7817231	Leaf	control	captitata	13	SRP161447	RC1	17350453782	7809144553	293	SAMN10031500	SRX4668723	2018-09-11T00:00:00Z	2018-09-11T06:19:00Z	RC1	-	Rivera					Leaf_Whitefly-control
Brassica oleracea	PRJNA490257	SRR7817232	Leaf	whitefly	captitata	13	SRP161447	RW1	19654534941	8877331804	294	SAMN10031503	SRX4668722	2018-09-11T00:00:00Z	2018-09-11T06:28:00Z	RW1	-	Rivera					Leaf_Whitefly
Brassica oleracea	PRJNA490257	SRR7817233	Leaf	control	captitata	13	SRP161447	RC3	23351608576	10517338534	292	SAMN10031502	SRX4668721	2018-09-11T00:00:00Z	2018-09-11T06:41:00Z	RC3	-	Rivera					Leaf_Whitefly-control
Brassica oleracea	PRJNA490257	SRR7817234	Leaf	whitefly	captitata	13	SRP161447	RW3	18707424270	8429830144	293	SAMN10031505	SRX4668720	2018-09-11T00:00:00Z	2018-09-11T06:23:00Z	RW3	-	Rivera					Leaf_Whitefly
Brassica oleracea	PRJNA490257	SRR7817235	Leaf	whitefly	captitata	13	SRP161447	RW2	15694791793	7086884542	293	SAMN10031504	SRX4668719	2018-09-11T00:00:00Z	2018-09-11T06:15:00Z	RW2	-	Rivera					Leaf_Whitefly
Brassica oleracea	PRJNA490257	SRR7817236	Leaf	control	captitata	7	SRP161447	SC2	23225272649	10496198632	293	SAMN10031507	SRX4668718	2018-09-11T00:00:00Z	2018-09-11T06:37:00Z	SC2	-	Rivera					Leaf_Whitefly-control
Brassica oleracea	PRJNA490257	SRR7817237	Leaf	control	captitata	7	SRP161447	SC1	20964507910	9521203390	294	SAMN10031506	SRX4668717	2018-09-11T00:00:00Z	2018-09-11T06:43:00Z	SC1	-	Rivera					Leaf_Whitefly-control
Brassica juncea	PRJNA244493	SRR7962865	Leaf	Abscisic acid followed by Pathogen Inoculation	Monoisolate	4 weeks	SRP041310	B85BAI	13102236900	4911978321	300	SAMN10175077	SRX4796522	2019-11-05T00:00:00Z	2018-10-04T06:38:00Z	B85BAI-1	-	B85					Leaf_Abscisic-acid-followed-by-Pathogen-Inoculation
Brassica juncea	PRJNA497315	SRR8073762	Flower_bud	-	90	-	SRP166041	Brassica oxyrrhina	20595379039	8104731197	299	SAMN10255188	SRX4901636	2019-04-19T00:00:00Z	2018-10-17T22:16:00Z	OX	flowering	-					Flower_bud
Brassica juncea	PRJNA497315	SRR8073763	Flower_bud	-	92	-	SRP166041	Diplotaxis berthautii	23897398506	9336287953	295	SAMN10255189	SRX4901635	2019-04-19T00:00:00Z	2018-10-17T22:20:00Z	DB	flowering	-					Flower_bud
Brassica juncea	PRJNA497315	SRR8073764	Flower_bud	-	93	-	SRP166041	Diplotaxis catholica	22957730381	9025437591	296	SAMN10255190	SRX4901634	2019-04-19T00:00:00Z	2018-10-17T22:17:00Z	DC	flowering	-					Flower_bud
Brassica juncea	PRJNA497315	SRR8073765	Flower_bud	-	94	-	SRP166041	Diplotaxis erucoides	17616311957	6752227672	289	SAMN10255191	SRX4901633	2019-04-19T00:00:00Z	2018-10-17T22:13:00Z	DE	flowering	-					Flower_bud
Brassica juncea	PRJNA497315	SRR8073766	Flower_bud	-	95	-	SRP166041	Moricandia arvensis	19566958650	7525044284	293	SAMN10255192	SRX4901632	2019-04-19T00:00:00Z	2018-10-17T22:17:00Z	MO	flowering	-					Flower_bud
Brassica rapa	PRJNA497343	SRR8073784	Petal	-	mutant type	-	SRP166043	pdm	7792602502	3032565690	298	SAMN10255311	SRX4901656	2019-11-18T00:00:00Z	2018-10-18T01:26:00Z	pdm-2	Flowering stage	pdm					Petal
Brassica rapa	PRJNA497343	SRR8073785	Petal	-	mutant type	-	SRP166043	pdm	7303414707	2828828348	296	SAMN10255311	SRX4901655	2019-11-18T00:00:00Z	2018-10-18T01:28:00Z	pdm-3	Flowering stage	pdm					Petal
Brassica rapa	PRJNA497343	SRR8073786	Petal	-	Treatment of mutant type	-	SRP166043	pJA	8147862923	3011961767	298	SAMN10255312	SRX4901654	2019-11-18T00:00:00Z	2018-10-18T01:50:00Z	pJA-1	Flowering stage	pdm					Petal
Brassica rapa	PRJNA497343	SRR8073787	Petal	-	Treatment of mutant type	-	SRP166043	pJA	9302369630	3891007117	298	SAMN10255312	SRX4901653	2019-11-18T00:00:00Z	2018-10-18T01:37:00Z	pJA-2	Flowering stage	pdm					Petal
Brassica rapa	PRJNA497343	SRR8073788	Petal	-	Wild type	-	SRP166043	FT	8567694729	3349918739	298	SAMN10255310	SRX4901652	2019-11-18T00:00:00Z	2018-10-18T01:33:00Z	FT-1	Flowering stage	FT					Petal
Brassica rapa	PRJNA497343	SRR8073789	Petal	-	Wild type	-	SRP166043	FT	7664936764	2978263611	298	SAMN10255310	SRX4901651	2019-11-18T00:00:00Z	2018-10-18T01:29:00Z	FT-2	Flowering stage	FT					Petal
Brassica rapa	PRJNA497343	SRR8073790	Petal	-	Wild type	-	SRP166043	FT	6714496903	2626482719	299	SAMN10255310	SRX4901650	2019-11-18T00:00:00Z	2018-10-18T01:34:00Z	FT-3	Flowering stage	FT					Petal
Brassica rapa	PRJNA497343	SRR8073791	Petal	-	mutant type	-	SRP166043	pdm	5302624185	2169903180	298	SAMN10255311	SRX4901649	2019-11-18T00:00:00Z	2018-10-18T01:30:00Z	pdm-1	Flowering stage	pdm					Petal
Brassica rapa	PRJNA497343	SRR8073792	Petal	-	Treatment of mutant type	-	SRP166043	pJA	8862054121	3286634956	298	SAMN10255312	SRX4901648	2019-11-18T00:00:00Z	2018-10-18T01:36:00Z	pJA-3	Flowering stage	pdm					Petal
Brassica oleracea	PRJNA498278	SRR8109104	Leaf	-	RNA extraction	three-months old	SRP166821	BG	4956975500	2402595107	250	SAMN10287202	SRX4935687	2018-10-25T00:00:00Z	2018-10-25T03:41:00Z	green-pool	-	-					Leaf
Brassica oleracea	PRJNA498278	SRR8109105	Leaf	-	RNA extraction	three-months old	SRP166821	BP	5171542750	2507956591	250	SAMN10287177	SRX4935686	2018-10-25T00:00:00Z	2018-10-25T03:43:00Z	purple-pool	-	-					Leaf
Brassica oleracea	PRJNA498376	SRR8109288	Leaf	-	RNA extraction	three-months old	SRP166823	G_pool	7175129250	3436538934	250	SAMN10290498	SRX4935871	2018-10-25T00:00:00Z	2018-10-25T03:59:00Z	G-pool	-	-					Leaf
Brassica oleracea	PRJNA498376	SRR8109289	Leaf	-	RNA extraction	three-months old	SRP166823	P_pool	8177912000	3887684892	250	SAMN10290497	SRX4935870	2018-10-25T00:00:00Z	2018-10-25T05:03:00Z	P-pool	-	-					Leaf
Brassica rapa	PRJNA512955	SRR8393201	Seed	-	yellow-seeded plant 2	BC4S1	SRP175191	Y2-30D	9941214900	4216333353	300	SAMN10691104	SRX5202769	2019-10-01T00:00:00Z	2019-01-04T03:53:00Z	Y2-30D	30 days after pollination	Yellow sarson					Seed
